Entities,FPS,Frame Time (us)
1841.0,779.4,2112.633333333333
1846.0,778.0666666666667,2119.4333333333334
1851.0,776.5333333333333,2146.9
1856.0,775.2,2165.3
1861.0,773.7666666666667,2163.133333333333
1866.0,772.3,2165.4333333333334
1871.0,771.0666666666667,2154.2
1876.0,769.5333333333333,2151.5
1881.0,768.1666666666666,2169.133333333333
1886.0,766.8333333333334,2178.366666666667
1891.0,765.5333333333333,2178.133333333333
1896.0,764.0333333333333,2205.0333333333333
1901.0,762.7333333333333,2185.4
1906.0,761.3,2211.3
1911.0,760.0,2202.266666666667
1916.0,758.6666666666666,2209.633333333333
1921.0,757.2,2215.0333333333333
1926.0,755.9333333333333,2237.8
1931.0,754.6,2242.233333333333
1936.0,753.1333333333333,2228.633333333333
1941.0,751.9,2242.1
1946.0,750.5,2252.1666666666665
1951.0,749.2,2256.266666666667
1956.0,747.8666666666667,2266.7
1961.0,746.5,2267.133333333333
1966.0,745.1666666666666,2267.0
1971.0,743.8333333333334,2278.4666666666667
1976.0,742.5333333333333,2288.5333333333333
1981.0,741.1666666666666,2288.5
1986.0,739.8333333333334,2292.9666666666667
1991.0,738.5333333333333,2309.633333333333
1996.0,737.2666666666667,2308.9666666666667
2001.0,735.9,2308.4666666666667
2006.0,734.7,2316.1666666666665
2011.0,733.4,2330.1
2016.0,731.9666666666667,2339.4
2021.0,730.7333333333333,2337.9666666666667
2026.0,729.4666666666667,2343.266666666667
2031.0,728.2,2351.1
2036.0,726.7666666666667,2356.6
2041.0,725.5666666666667,2369.4
2046.0,724.3,2390.9666666666667
2051.0,722.7,2500.0666666666666
2056.0,721.4,2601.4333333333334
2061.0,719.9,2438.9
2066.0,718.5666666666667,2387.633333333333
2071.0,717.5,2385.0666666666666
2076.0,716.2333333333333,2392.0
2081.0,714.9333333333333,2390.9666666666667
2086.0,713.6333333333333,2398.866666666667
2091.0,712.5,2421.1666666666665
2096.0,711.2333333333333,2411.366666666667
2101.0,710.0333333333333,2415.4
2106.0,708.8,2423.5666666666666
2111.0,707.5333333333333,2439.5
2116.0,706.3,2449.9
2121.0,705.1333333333333,2464.133333333333
2126.0,703.9,2453.366666666667
2131.0,702.6333333333333,2467.866666666667
2136.0,701.3666666666667,2470.0
2141.0,700.1666666666666,2471.1666666666665
2146.0,699.1,2483.0666666666666
2151.0,697.9333333333333,2496.1666666666665
2156.0,696.5666666666667,2498.6
2161.0,695.2666666666667,2503.3
2166.0,694.1666666666666,2510.2
2171.0,693.0666666666667,2506.866666666667
2176.0,691.8333333333334,2518.733333333333
2181.0,690.5666666666667,2531.9666666666667
2186.0,689.4,2537.2
2191.0,688.2666666666667,2539.9666666666667
2196.0,687.0,2543.766666666667
2201.0,685.8333333333334,2555.4
2206.0,684.6333333333333,2561.6
2211.0,683.5,2560.1666666666665
2216.0,682.2,2576.3
2221.0,681.1,2591.133333333333
2226.0,679.9666666666667,2597.4666666666667
2231.0,678.9,2576.0666666666666
2236.0,677.6,2615.4666666666667
2241.0,676.4333333333333,2604.366666666667
2246.0,675.2333333333333,2606.4666666666667
2251.0,674.1,2625.633333333333
2256.0,672.9666666666667,2625.5
2261.0,671.8,2632.4
2266.0,670.6333333333333,2626.1
2271.0,669.5,2640.9666666666667
2276.0,668.4333333333333,2643.9666666666667
2281.0,667.2333333333333,2657.5333333333333
2286.0,666.0333333333333,2649.9
2291.0,664.9333333333333,2679.233333333333
2296.0,663.8,2671.266666666667
2301.0,662.7333333333333,2673.766666666667
2306.0,661.6,2682.866666666667
2311.0,660.4333333333333,2761.3
2316.0,659.3333333333334,2706.4666666666667
2321.0,658.2,2693.8
2326.0,657.0333333333333,2719.0666666666666
2331.0,655.8,2736.8
2336.0,654.8,2728.9666666666667
2341.0,653.7333333333333,2739.366666666667
2346.0,652.6333333333333,2737.0666666666666
2351.0,651.5333333333333,2744.733333333333
2356.0,650.4333333333333,2758.8333333333335
2361.0,649.3,2771.7
2366.0,648.0,2793.133333333333
2371.0,646.8666666666667,2787.0666666666666
2376.0,645.8666666666667,2789.866666666667
2381.0,644.8,2804.3
2386.0,643.7333333333333,2813.133333333333
2391.0,642.6666666666666,2797.2
2396.0,641.5666666666667,2820.133333333333
2401.0,640.5333333333333,2817.9666666666667
2406.0,639.3333333333334,2832.5333333333333
2411.0,638.2333333333333,2829.6
2416.0,637.1666666666666,2839.766666666667
2421.0,636.1666666666666,2839.8333333333335
2426.0,635.1333333333333,2836.133333333333
2431.0,634.1,2843.0
2436.0,633.0,2842.4666666666667
2441.0,631.9,2860.633333333333
2446.0,630.8666666666667,2886.2
2451.0,629.7666666666667,2870.9
2456.0,628.7666666666667,2872.4
2461.0,627.7333333333333,2882.733333333333
2466.0,626.7,2890.6
2471.0,625.5333333333333,2922.4666666666667
2476.0,624.5,2908.0333333333333
2481.0,623.5,2908.866666666667
2486.0,622.5,2920.0
2491.0,621.4333333333333,2932.4666666666667
2496.0,620.3666666666667,2933.2
2501.0,619.3666666666667,2946.766666666667
2506.0,618.3666666666667,2946.1666666666665
2511.0,617.3666666666667,2950.6
2516.0,616.3333333333334,2954.5333333333333
2521.0,615.3,2961.9333333333334
2526.0,614.2666666666667,2976.6666666666665
2531.0,613.2666666666667,2978.733333333333
2536.0,612.2333333333333,2996.233333333333
2541.0,611.2666666666667,2987.8
2546.0,610.3,3001.0333333333333
2551.0,609.2666666666667,3005.233333333333
2556.0,608.2333333333333,3020.366666666667
2561.0,607.2666666666667,3026.5333333333333
2566.0,606.3,3029.3
2571.0,605.3,3028.3
2576.0,604.2666666666667,3040.633333333333
2581.0,603.2333333333333,3047.733333333333
2586.0,602.2333333333333,3048.4333333333334
2591.0,601.2333333333333,3055.1666666666665
2596.0,600.2333333333333,3068.8333333333335
2601.0,599.2666666666667,3083.1666666666665
2606.0,598.3666666666667,3086.733333333333
2611.0,597.3333333333334,3099.8333333333335
2616.0,596.4,3087.4666666666667
2621.0,595.4666666666667,3094.766666666667
2626.0,594.5,3133.766666666667
2631.0,593.5333333333333,3116.4666666666667
2636.0,592.5,3129.266666666667
2641.0,591.5666666666667,3140.8
2646.0,590.6333333333333,3134.0666666666666
2651.0,589.6333333333333,3142.4666666666667
2656.0,588.6333333333333,3164.633333333333
2661.0,587.7333333333333,3149.1666666666665
2666.0,586.7333333333333,3157.5
2671.0,585.8,3169.9
2676.0,584.8333333333334,3189.9
2681.0,583.8666666666667,3174.8333333333335
2686.0,582.9666666666667,3199.2
2691.0,582.0,3203.733333333333
2696.0,581.1,3195.3333333333335
2701.0,580.1666666666666,3215.0
2706.0,579.2333333333333,3230.5666666666666
2711.0,578.3,3227.0
2716.0,577.3666666666667,3277.3333333333335
2721.0,576.4,3256.733333333333
2726.0,575.4666666666667,3240.0666666666666
2731.0,574.5333333333333,3254.3333333333335
2736.0,573.5333333333333,3295.233333333333
2741.0,572.6333333333333,3262.766666666667
2746.0,571.7,3268.766666666667
2751.0,570.8,3266.866666666667
2756.0,569.9333333333333,3280.4333333333334
2761.0,568.9666666666667,3292.7
2766.0,568.1,3285.233333333333
2771.0,567.2666666666667,3287.0333333333333
2776.0,566.3,3319.6666666666665
2781.0,565.4666666666667,3312.6
2786.0,564.5,3316.366666666667
2791.0,563.5,3334.133333333333
2796.0,562.4333333333333,3333.5
2801.0,561.4666666666667,3342.366666666667
2806.0,560.3333333333334,3366.2
2811.0,558.9666666666667,3368.4
2816.0,557.2,3377.3
2821.0,555.2666666666667,3383.1
2826.0,553.0,3395.7
2831.0,550.6666666666666,3381.9
2836.0,548.2,3408.633333333333
2841.0,545.8333333333334,3403.3333333333335
2846.0,543.3666666666667,3433.5666666666666
2851.0,540.9333333333333,3427.133333333333
2856.0,538.6,3418.2
2861.0,536.0333333333333,3435.7
2866.0,533.6333333333333,3464.866666666667
2871.0,531.2,3449.0
2876.0,528.6666666666666,3447.633333333333
2881.0,526.3,3451.3
2886.0,523.8,3442.1666666666665
2891.0,521.5333333333333,3467.2
2896.0,518.8333333333334,3456.4666666666667
2901.0,516.4666666666667,3487.3333333333335
2906.0,513.9,3479.233333333333
2911.0,511.4,3481.633333333333
2916.0,508.96666666666664,3493.866666666667
2921.0,506.4,3502.5
2926.0,503.9,3522.9666666666667
2931.0,501.3666666666667,3528.233333333333
2936.0,498.8333333333333,3522.8333333333335
2941.0,496.3,3541.6666666666665
2946.0,493.73333333333335,3535.5333333333333
2951.0,491.23333333333335,3534.4
2956.0,488.6333333333333,3560.266666666667
2961.0,486.06666666666666,3566.9
2966.0,483.46666666666664,3570.8333333333335
2971.0,481.0,3580.9333333333334
2976.0,478.26666666666665,3591.6
2981.0,475.76666666666665,3611.6666666666665
2986.0,473.1666666666667,3603.9
2991.0,470.43333333333334,3607.633333333333
2996.0,467.96666666666664,3613.8333333333335
3001.0,465.3,3621.4666666666667
3006.0,462.6333333333333,3635.5333333333333
3011.0,459.93333333333334,3645.8
3016.0,457.3,3637.366666666667
3021.0,454.7,3675.6666666666665
3026.0,451.9,3669.4
3031.0,449.26666666666665,3676.6
3036.0,446.7,3704.4666666666667
3041.0,443.93333333333334,3713.5333333333333
3046.0,441.3,3714.1
3051.0,438.5,3702.6666666666665
3056.0,436.0,3703.4
3061.0,433.4,3726.366666666667
3066.0,430.8333333333333,3733.4666666666667
3071.0,428.1333333333333,3736.633333333333
3076.0,425.6,3735.9
3081.0,423.03333333333336,3935.9
3086.0,420.6333333333333,3761.9333333333334
3091.0,418.1666666666667,3765.1
3096.0,415.9,3774.8333333333335
3101.0,413.6333333333333,3809.3333333333335
3106.0,411.3333333333333,3792.366666666667
3111.0,409.1333333333333,3809.0
3116.0,406.96666666666664,3815.8333333333335
3121.0,404.8333333333333,3825.266666666667
3126.0,402.76666666666665,3832.5333333333333
3131.0,400.56666666666666,3835.4333333333334
3136.0,398.43333333333334,3853.0333333333333
3141.0,396.4,3859.1
3146.0,394.43333333333334,3884.366666666667
3151.0,392.5,3869.766666666667
3156.0,390.56666666666666,3861.8333333333335
3161.0,388.6666666666667,3865.866666666667
3166.0,386.9,3892.0333333333333
3171.0,385.1,3886.4666666666667
3176.0,383.2,3936.4
3181.0,381.46666666666664,3911.0666666666666
3186.0,379.76666666666665,3896.9
3191.0,377.9,3921.4666666666667
3196.0,376.3666666666667,3912.3
3201.0,374.73333333333335,3933.1666666666665
3206.0,373.06666666666666,3920.133333333333
3211.0,371.46666666666664,3925.6
3216.0,369.93333333333334,3957.633333333333
3221.0,368.3666666666667,3951.5666666666666
3226.0,366.9,3951.6
3231.0,365.3,3967.7
3236.0,363.8333333333333,3964.6
3241.0,362.3333333333333,4001.366666666667
3246.0,360.93333333333334,3968.0
3251.0,359.3333333333333,3987.733333333333
3256.0,358.03333333333336,4002.4333333333334
3261.0,356.46666666666664,4052.366666666667
3266.0,355.1666666666667,4012.0333333333333
3271.0,353.73333333333335,3996.766666666667
3276.0,352.3666666666667,4049.266666666667
3281.0,351.06666666666666,4079.4666666666667
3286.0,349.6666666666667,4049.7
3291.0,348.3666666666667,4046.766666666667
3296.0,347.1333333333333,4044.5
3301.0,345.73333333333335,4069.133333333333
3306.0,344.53333333333336,4054.9666666666667
3311.0,343.23333333333335,4083.866666666667
3316.0,342.0,4095.733333333333
3321.0,340.7,4098.433333333333
3326.0,339.56666666666666,4132.866666666667
3331.0,338.3,4090.233333333333
3336.0,337.1,4139.366666666667
3341.0,335.9,4112.6
3346.0,334.76666666666665,4116.166666666667
3351.0,333.6333333333333,4116.933333333333
3356.0,332.43333333333334,4127.3
3361.0,331.2,4165.133333333333
3366.0,330.06666666666666,4159.766666666666
3371.0,328.96666666666664,4169.233333333334
3376.0,327.8666666666667,4164.066666666667
3381.0,326.8,4167.2
3386.0,325.73333333333335,4161.433333333333
3391.0,324.7,4185.0
3396.0,323.5,4227.533333333334
3401.0,322.53333333333336,4197.166666666667
3406.0,321.56666666666666,4216.566666666667
3411.0,320.5,4227.6
3416.0,319.46666666666664,4222.0
3421.0,318.4,4227.466666666666
3426.0,317.5,4235.4
3431.0,316.43333333333334,4269.533333333334
3436.0,315.43333333333334,4257.733333333334
3441.0,314.46666666666664,4266.333333333333
3446.0,313.46666666666664,4260.2
3451.0,312.46666666666664,4289.0
3456.0,311.56666666666666,4314.666666666667
3461.0,310.6,4281.666666666667
3466.0,309.6,4367.833333333333
3471.0,308.6,4309.866666666667
3476.0,307.6333333333333,4311.6
3481.0,306.76666666666665,4306.533333333334
3486.0,305.8333333333333,4348.333333333333
3491.0,304.96666666666664,4320.833333333333
3496.0,304.06666666666666,4335.2
3501.0,303.2,4344.766666666666
3506.0,302.2,4350.1
3511.0,301.3,4370.766666666666
3516.0,300.43333333333334,4377.8
3521.0,299.7,4384.7
3526.0,298.73333333333335,4381.933333333333
3531.0,297.8666666666667,4397.566666666667
3536.0,297.0,4398.666666666667
3541.0,296.23333333333335,4409.133333333333
3546.0,295.46666666666664,4418.833333333333
3551.0,294.6666666666667,4477.233333333334
3556.0,293.76666666666665,4435.466666666666
3561.0,292.93333333333334,4442.133333333333
3566.0,292.1,4445.066666666667
3571.0,291.1666666666667,4447.733333333334
3576.0,290.43333333333334,4465.2
3581.0,289.56666666666666,4473.5
3586.0,288.9,4480.633333333333
3591.0,288.03333333333336,4475.633333333333
3596.0,287.2,4489.866666666667
3601.0,286.3333333333333,4501.3
3606.0,285.6,4501.2
3611.0,284.8333333333333,4511.533333333334
3616.0,284.1333333333333,4508.166666666667
3621.0,283.3,4528.933333333333
3626.0,282.43333333333334,4536.866666666667
3631.0,281.7,4543.966666666666
3636.0,281.0,4545.9
3641.0,280.3,4558.166666666667
3646.0,279.46666666666664,4562.9
3651.0,278.76666666666665,4578.766666666666
3656.0,278.06666666666666,4578.133333333333
3661.0,277.26666666666665,4590.7
3666.0,276.56666666666666,4589.133333333333
3671.0,275.76666666666665,4614.933333333333
